DatasetName,OSBP_M(368) OSBP_S(184) OSBP_S(185) OSBP_S(190) OSBP_S(193) OSBP_S(198) OSBP_S(237) OSBP_S(238) OSBP_S(240) OSBP_S(244) OSBP_S(323) OSBP_S(338) OSBP_S(351) OSBP_S(376) OSBP_S(379) OSBP_S(382) OSBP_S(385) OSBP_S(386) OSBP_S(389) OSBP_T(326) OSBP_T(332) OSBP_T(368) OSBP_T(377) OSBP_Y(767),OSBP_M(351) OSBP_M(367) OSBP_S(368) OSBP_T(3) OSBP_T(367)
AH2018_SILAC_2_N,0.5318100838103735,
CK2022_11 200-1,0.5471775044684888,
CK2022_12 200-1,0.5400565416412757,
AS2011_Ratio H/L Normalized by Protein RNAi_1,,
RM2024_Intensity D2-1___3,,
NJH2024_Sub1_MICT_Pre,0.5477471484175674,
HH2022_Reporter intensity 9,0.5298685249919849,
WZ2023_Su_010_20min,0.536853069718714,0.7136981868287847
AH2018_TMTMS2_2_N,0.5476217946089866,
NJH2024_Sub13_MICT_Pre,0.541446882990866,
KBE2022_Log2_Ex_41_U,0.531352640016172,
NJH2015_TMT Subject 3 129_N/128_C (Exercise/Basal) (normalized),,0.7166782039729742
AH2018_TMTMS3_Pool,0.501536438709287,
KS2014_Intensity N4,0.5353719844978945,
NJH2024_Sub1_HIIT_Post,0.5491045963067445,
MM2018_Ratio H/L replicate2,0.5300167450682279,
RM2024_Intensity D4-2___2,,
NJH2024_Sub13_HIIT_Pre,0.5404215216290449,
CF2017_OSE 26,0.5259365514773603,
CK2022_14 200-1,0.5375005386357794,
SR2019_Hs578T_Biol_repl_1,,
RB2022_7_PostSprint,0.5276837494116092,
TM2022_mock.4h.A,0.5406506338215755,
NJH2025_Sub12_HIIT_Pre,0.546492699721948,
AH2018_TMTMS3_1_N,0.510061577463366,
AST2020_anti-CD3+PDL2.2,0.5290426801296658,
PG2020_Intensity Mock_10h_A,0.5235286123127812,
JW2021_After_2,,
NJH2024_Sub2_MICT_Post,0.5459205691848157,
EJN2021_2_Rest_Ins,0.5263954742979874,
SR2019_LM2_Biol_repl_4,0.5373400891102933,
CP2009_Ratio H/M,,
JAW2011_Ratio H/L HS,,
CK2022_13 16-1,0.4960206352171211,
GF2025_P1_Adh,0.5313046785033787,
GF2025_P1_Sph,0.5235122272733542,
EJN2021_5_Ex_Basal,0.5265315749304139,
HS2024_7_I_T3,0.5422487569464045,
JJ2018_Ratio H/L normalized pP2___2,,
WZ2023_Pe_010_10min,0.5311006991163134,0.707456393138559
CF2017_EOC 1,0.5427034122424944,
CK2022_3 200-1,0.5482052881447548,
AH2018_LFQ_IT_3_C,0.5309672192659937,
SR2019_Hs578T_Biol_repl_2,0.5333492979254412,
NJH2024_Sub12_HIIT_Post,0.5462749598039485,
JJ2018_Ratio H/L normalized pP1___2,0.52837475382681,
MV2014_Ratio H/L normalized A1___2 (10 min),0.5221956416039903,
NJH2024_Sub10_MICT_Mid,0.5403832047816417,
NJH2024_Sub13_MICT_Post,0.5412933197783681,
BS2014_Log2(Ratio H/L normalized Rep_1),0.5250160200628308,
RB2022_3_RecoverySprint,0.5268226729059877,
NJH2025_Sub1_HIIT_Mid,0.5484358578767307,
RCJD2014_20min_2,0.5802746546835372,
FSO2012_Ratio -/+ 3-MB-PP1 exp. wt2,,
HS2024_6_PD_T2,0.535388568202441,
HS2024_5_B_T1,0.5023757509800415,
CW2012_10 µM Gef/control Experiment 2 Replicate A,,
DL2023_12h-3,0.5406554161806836,
SR2019_MDAMB231_Biol_repl_2,0.5382557276619213,
HS2024_3_B_T2,0.5295389706892749,
RB2022_6_PreStrength,0.5354383802197485,
CK2022_2 40-1,0.5350889902142084,
RB2022_1_PostSprint,0.5288119907847101,
CK2022_4 200-1,0.5476782473446139,
JW2021_Before_2,,
TM2022_S2.12h.A,0.5419597591732569,
MV2014_Ratio L/M normalized B2___2 (30 min),,
CK2022_5 16-1,0.5069656878257075,
AR2021_ALG 1 μM,0.5519844701861537,
HS2024_4_B_T1,0.5191321638807217,
MV2014_Ratio M/H normalized A3___1 (10 min),0.5330540213880671,
SR2019_BT549_Biol_repl_4,0.5357582440939123,
EJN2021_1_Rest_Basal,0.5282283268031186,
NJH2025_Sub8_MICT_Post,0.548001210975739,
RCJD2014_5min_3,0.5067193159813057,
CR2017_Ratio Replicate 3.2,0.5023682031758122,
FSO2012_Ratio -/+ 3-MB-PP1 exp. as3a,,
GF2025_P7_Adh,0.5373949013203979,
CK2022_9 16-1,0.5101349976434529,
NJH2024_Sub6_HIIT_Post,0.5333483915631828,
AMK2021_30R_p3,,
AS2011_Ratio H/L Normalized RNAi_2,,
RM2024_Intensity D0-2___2,,
KS2014_Intensity pY_N4,,
CK2022_13 200-1,0.5391953226410217,
AS2011_Ratio H/L Normalized_2,,
PG2020_Intensity 6h_D,0.5422742554243355,
CK2022_16 16-1,0.49499863180844156,
FS2019_db/db3,0.5327931615258773,
CK2022_15 40-1,0.5338937581051401,
NJH2024_Sub9_MICT_Pre,0.5458237402435582,
BS2014_Log2(Ratio H/L unmodified peptide),,
WZ2023_Su_005_10min,0.5397710605793437,0.7224986196588887
RM2009_Ratio M/L (M:15 min timepoint;L:0 min. timepoint),,
KBE2022_Log2_Ex_41_T,0.5332986476850191,
AMK2021_Ctrl_p1,,
AH2018_LFQ_IT_3_X,0.5318327670588607,
HS2024_5_PD_T3,0.5075643102758183,
AH2018_TMTMS3_3_X,0.5107844375749685,
FSO2012_Ratio -/+ 3-MB-PP1 exp. as2,,
KBE2022_Log2_Ex_40_U,0.5303514358321867,
AH2018_LFQ_M_1_N,0.5283561695253428,
KBE2022_Log2_Ex_27_U,0.5392568043593591,
HW2015_Ratio M/L normalized Exp3,0.5434217375316733,
RKK2015_TNF-α/IKKb(K44M),0.5279431907884745,
AH2018_SILAC_M_1_N,0.5310678550966901,
HW2015_Ratio M/L normalized Exp1,0.5475555474211121,
RB2022_5_RecoveryStrength,0.5166536126254581,
YP2020_Intensity P10_R1_mult_log2,0.5375110410537385,
RB2022_7_PreStrength,0.5268598795768528,
YA2020_Reporter_intensity_Normal_No.4,0.5373656708480842,
NJH2025_Sub13_HIIT_Pre,0.5404215216290449,
PG2020_Intensity CT_D,0.5120902074470948,
NJH2025_Sub9_MICT_Post,0.5473771373327546,
VOI2024_Veh1 mono,,
CK2022_12 16-1,0.5032227881344525,
RN2012_L13,0.5290873529066397,
LG2023_Control-1_intensity,,
RM2024_Intensity D6-3___2,,
KBE2022_Log2_Ex_8_U,0.5339092378888185,
SR2019_SKBR3_Biol_repl_3,0.5413584195040252,
NJH2024_Sub1_MICT_Post,0.5480487426599029,
HS2024_3_I_T2,0.5200825656380669,
KTGR2014_Ratio M L Normalized Rep2_Rapamycin_0_15,,
RM2024_Intensity D0-3___3,,
HS2024_6_I_T2,0.5785364827239593,
CW2012_10 µM Erl/control Experiment 2 Replicate B,,
AS2011_Ratio H/L Protein Inhi_1,,
FSO2013_Ratio H/M normalized Rep2___1,0.5283319092285287,
GRW2016_Ratio M/L normalized SILAC 5a___2,,
CK2022_10 40-1,0.539019128242922,
NJH2024_Sub12_HIIT_Pre,0.546492699721948,
NJH2024_Sub8_MICT_Pre,0.5479153907259127,
RM2024_Intensity D0-1___1,,
LY2019_P3+,0.5211008650195904,
HH2022_Reporter intensity 6,0.5313398728974379,
RB2022_2_RecoveryStrength,0.5298196231806217,
KTGR2014_Ratio-AA 15 mins,,
AS2011_Ratio H/L Normalized RNAi_2_2,,
KS2014_Intensity pY_N3,,
MV2014_Ratio H/L normalized B1___2 (30 min),,
LY2019_P5-,0.5404755134922535,
HW2015_Ratio M/L normalized Exp2,0.5478157251980561,
SR2019_HCC1419_Biol_repl_1,0.5367618864696754,
AH2018_TMTMS2_3_X,0.5472040426291195,
GF2025_P3_Adh,0.5464395142963689,
SR2019_JIMT1_Biol_repl_2,0.5349823373650376,
AH2018_TMTMS2_1_C,0.5474644443575379,
RM2024_Intensity D0-1___2,,
LY2019_P4+,0.52739839295701,
KBE2022_Log2_Ex_19_U,0.5293997884874166,
CKC2017_log2 normalized phosphoproteomics_0min_rep#1,0.5318082030910881,
RB2022_4_PostStrength,0.5303989662506835,
LG2023_GSK3α-3_intensity,,
YA2020_Reporter_intensity_Cancer_No.1,0.5232132579070994,
AST2020_Control,0.5274593080945787,
JAW2011_Ratio H/L LS1a,,
RCJD2014_5min_mean,0.503961171744545,
NJH2015_iTRAQ Subject 4 114/115 (Exercise/Basal) (normalized),,
NJH2025_Sub1_MICT_Mid,0.5476863338085481,
TM2022_S2.12h.C,0.5419840237561393,
NJH2025_Sub9_MICT_Mid,0.5457634736128082,
CKC2017_log2 normalized phosphoproteomics_120min_rep#2,0.5317379604562005,
AS2011_Ratio H/L Normalized Inhi_1_2,,
FSO2013_Ratio M/L normalized Rep2___1,0.5401294872591457,
LG2023_Control-2_intensity,,
NJH2024_Sub8_HIIT_Pre,0.5480397724353877,
KS2014_Intensity pY_N2,,
RB2022_5_RecoverySprint,0.525138621956252,
RB2022_7_RecoverySprint,0.5117786568716701,
YA2020_Reporter_intensity_Normal_No.3,0.5363871967641897,
HS2024_8_B_T2,0.5365110626342359,
AH2018_LFQ_1_X,0.5227670565441745,
RM2024_Intensity D6-1___1,,
RCJD2014_10min_2,0.5565758038362985,
FR2021_Norm.Intensity.M,0.5278149241163661,
RM2024_Intensity D0-3___1,,
KS2014_Intensity N2,0.5347985895570029,
HH2022_Reporter intensity 1,0.5340333752716268,
HH2022_Reporter intensity 2,0.5335756664608655,
RM2024_Intensity D6-2___2,,
FSO2012_Ratio -/+ 3-MB-PP1 exp. as1,,
RM2024_Intensity D2-3___2,,
YA2020_Reporter_intensity_Normal_No.5,0.5371616839271446,
SR2019_MCF7_Biol_repl_1,0.539906987146492,
FSO2012_Ratio -/+ 3-MB-PP1 exp. as1a,,
HS2024_8_B_T1,0.5470495098984917,
NJH2025_Sub6_HIIT_Pre,0.5253543023939379,
RNJ2017_Log2_ratio_Tsup:Tstim_D1,0.5309963590921251,
EP2017_Untreated R#2 log2 ratio,0.4990822794978907,
SR2019_LM2_Biol_repl_3,0.5384333168670338,
RB2022_4_RecoveryStrength,0.5318932982920752,
CR2017_Ratio Replicate 2,0.5353891133139995,
CW2012_10 µM Erl/control Experiment 2 Replicate A,,
FSO2013_Ratio H/M normalized Rep3,0.5262626546361743,
AR2021_KD 72h,0.4914918779728039,
MV2014_Ratio H/M normalized B2___3 (5 min),0.5349293242091694,
KBE2022_Log2_Ex_18_U,0.5361651595475139,
AS2011_Ratio H/L Inhi_1_1,,
NJH2024_Sub8_MICT_Post,0.548001210975739,
AH2018_TMTMS3_3_C,0.5154497693543806,
KBE2022_Log2_Ex_9_U,0.5308747149221228,
AH2018_SILAC_M_3_N,,
KBE2022_Log2_Ex_13_T,0.5301794236114784,
RM2024_Intensity D0-3,,
SR2019_SKBR3_Biol_repl_1,0.5380182728106139,
PG2020_Intensity Mock_10h_C,0.5127712435700859,
CF2017_OSE 29,,
YB2013_Ratio_H_L_Normalized_in_experiment_1,,
NJH2025_Sub1_HIIT_Post,0.5491045963067445,
DL2023_24h-2,0.5402068066477936,
HS2024_7_B_N2,0.5591296378021008,
PG2020_Intensity 10h_A,0.534884098910123,
RN2012_L12,,
MV2014_Ratio M/L normalized B1___3 (5 min),,
NJH2024_Sub8_MICT_Mid,0.547469435962976,
AH2018_LFQ_IT_4_C,,
SAS2015_PLX/AZD_Exp1,0.5476559158973184,
FR2021_Norm.Intensity.A,0.5376595247979435,
FSO2013_Ratio H/M normalized Rep1___1,0.5289086883828625,
JW2015_Intensity cap2,,
BS2014_Log2(Ratio H/L normalized Rep_2),0.5191956665328454,
NJH2024_Sub6_MICT_Post,0.5327363509282681,
CK2022_8 40-1,0.5333763722487553,
