phosphosite_ID,Intensity,Intensity D0-1,Intensity D0-2,Intensity D0-3,Intensity D2-1,Intensity D2-2,Intensity D2-3,Intensity D4-1,Intensity D4-2,Intensity D4-3,Intensity D6-1,Intensity D6-2,Intensity D6-3,Intensity D0-1___1,Intensity D0-1___2,Intensity D0-1___3,Intensity D0-2___1,Intensity D0-2___2,Intensity D0-2___3,Intensity D0-3___1,Intensity D0-3___2,Intensity D0-3___3,Intensity D2-1___1,Intensity D2-1___2,Intensity D2-1___3,Intensity D2-2___1,Intensity D2-2___2,Intensity D2-2___3,Intensity D2-3___1,Intensity D2-3___2,Intensity D2-3___3,Intensity D4-1___1,Intensity D4-1___2,Intensity D4-1___3,Intensity D4-2___1,Intensity D4-2___2,Intensity D4-2___3,Intensity D4-3___1,Intensity D4-3___2,Intensity D4-3___3,Intensity D6-1___1,Intensity D6-1___2,Intensity D6-1___3,Intensity D6-2___1,Intensity D6-2___2,Intensity D6-2___3,Intensity D6-3___1,Intensity D6-3___2,Intensity D6-3___3
AFF4_S(1055),27.047912530561643,19.036871175862096,19.52454936678406,21.46118964815042,24.438855798969538,23.510990112087693,24.338921320464213,23.715025223684414,23.644934461909536,23.830647501186004,23.457011075342294,24.023522227765817,22.981408408136872,19.036871175862096,,,19.52454936678406,,,,21.46118964815042,,21.55440523570645,24.228906742926004,,,23.510990112087693,,21.36335196812805,24.142736552998368,,,23.715025223684414,,,23.644934461909536,,,23.830647501186004,,,23.457011075342294,,,24.023522227765817,,,22.981408408136872,
AFF4_S(1058),27.531109534968223,20.046601812270413,20.59541411656732,22.039925747414593,24.94489682646418,24.343537079684307,25.02309916244479,23.715025223684414,23.644934461909536,23.830647501186004,24.217266695282298,24.581298979588066,23.618853261242016,20.046601812270413,,,20.59541411656732,,,20.44242924329179,21.46118964815042,,23.590808141542492,24.228906742926004,,23.153971295588395,23.510990112087693,,23.892636195591965,24.142736552998368,,,23.715025223684414,,,23.644934461909536,,,23.830647501186004,,22.929655730859476,23.457011075342294,,22.94034227639019,24.023522227765817,,22.133578736640604,22.981408408136872,
AHDC1_S(1399),26.764838190132572,22.62470979615446,22.039222965047415,20.31716526533642,23.35110746083796,23.326219895233155,23.50409448725977,23.745913904287395,23.298380342451303,23.695511229771423,23.55952553366374,23.45988983272314,22.730738786523794,20.500670742277734,22.248756846920674,,,22.039222965047415,,20.31716526533642,,,,23.35110746083796,,21.274976391621987,22.927939236773295,,21.030257613415504,23.217740020431194,,21.586370695113963,23.38033739948923,,21.03261347399131,22.96209887752634,,21.15974078762115,23.422395384237007,,21.43893192193039,23.182605912666023,,21.263846852381104,23.104632023779082,,,22.730738786523794,
AHDC1_S(1403),26.400445087234537,,22.039222965047415,,23.35110746083796,22.927939236773295,23.217740020431194,23.38033739948923,22.96209887752634,23.422395384237007,23.182605912666023,23.104632023779082,22.730738786523794,,,,,22.039222965047415,,,,,,23.35110746083796,,,22.927939236773295,,,23.217740020431194,,,23.38033739948923,,,22.96209887752634,,,23.422395384237007,,,23.182605912666023,,,23.104632023779082,,,22.730738786523794,
AHDC1_S(46),25.480344249163796,20.489150209053484,,20.670466080749495,,22.40475802176311,22.249885410659157,,,22.414261993093326,21.89252502949786,22.341122435936477,21.805578574864644,20.489150209053484,,,,,,20.670466080749495,,,,,,22.40475802176311,,,22.249885410659157,,,,,,,,,22.414261993093326,,,21.89252502949786,,,22.341122435936477,,,21.805578574864644,,
AHDC1_S(596),23.380205266408506,19.84219379248957,19.45107021676499,19.907301460978218,20.642711018868525,21.462188709885503,,,20.254535030873818,21.25378517436966,,,,19.84219379248957,,,19.45107021676499,,,19.907301460978218,,,20.642711018868525,,,21.462188709885503,,,,,,,,,20.254535030873818,,,21.25378517436966,,,,,,,,,,,
AHDC1_S(896),23.571842431472895,23.26484917144144,,21.189001672327755,,,,,,,,,,23.26484917144144,,,,,,21.189001672327755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AHNAK2_S(38),26.84290063089539,22.47040467706564,22.358745624006275,22.688186267626524,,,,24.705775799346313,,,,,,22.47040467706564,,,22.358745624006275,,,22.688186267626524,,,,,,,,,,,,24.705775799346313,,,,,,,,,,,,,,,,,
AHNAK_S(1068),27.291230291658053,20.41967220244775,20.295020026395886,20.610451762244,22.619390727967385,21.384164004027042,22.338975709449947,22.76500518541795,22.496166235229136,22.999585806325495,23.238822211791085,23.211233003796213,22.265793577738606,20.41967220244775,,,20.295020026395886,,,20.610451762244,,,22.619390727967385,,,21.384164004027042,,,22.338975709449947,,,22.76500518541795,,,22.496166235229136,,,22.999585806325495,,,23.238822211791085,,,23.211233003796213,,,22.265793577738606,,
AHNAK_S(1298),24.67567583198572,,21.079005528141654,20.60756510828848,21.449600061926343,,21.976382320751,21.692641040112814,21.95702266575192,21.481927506151244,21.059465933810237,21.705817976628943,,,,,21.079005528141654,,,20.60756510828848,,,21.449600061926343,,,,,,21.976382320751,,,21.692641040112814,,,21.95702266575192,,,21.481927506151244,,,21.059465933810237,,,21.705817976628943,,,,,
AHNAK_S(135),28.197652327651898,21.65713523968624,20.71162664722255,20.879421712711192,23.956331486423128,24.582505414535767,24.26842320844964,24.345094956121066,23.642843200374035,23.174582561901843,23.611217559826347,23.646363580442337,22.915829790008612,21.65713523968624,,,20.71162664722255,,,20.879421712711192,,,23.956331486423128,,,24.582505414535767,,,24.26842320844964,,,24.345094956121066,,,23.642843200374035,,,23.174582561901843,,,23.611217559826347,,,23.646363580442337,,,22.915829790008612,,
AHNAK_S(1452),24.446700678195413,,,,21.295468521010797,20.454628631119423,21.622790041991095,21.91681395523593,21.67314341674297,22.29139893587281,,21.60485361449277,,,,,,,,,,,21.295468521010797,,,20.454628631119423,,,21.622790041991095,,,21.91681395523593,,,21.67314341674297,,,22.29139893587281,,,,,,21.60485361449277,,,,,
AHNAK_S(177),32.0368550925264,27.21150409737632,27.684384049714833,27.56332767961909,29.353086437812113,28.558190221682544,29.00942573671606,28.652599382238513,27.728127390014652,28.441422731701163,28.021839809058076,28.096525763244024,27.511035369085743,27.21150409737632,,,27.684384049714833,,,27.56332767961909,,,29.353086437812113,,,28.558190221682544,,,29.00942573671606,,,28.652599382238513,,,27.728127390014652,,,28.441422731701163,,,28.021839809058076,,,28.096525763244024,,,27.511035369085743,,
AHNAK_S(210),33.3333814004618,29.080197675073954,29.58391164806439,29.46181882549475,30.39672679898843,29.802349390926775,30.272976197915163,30.04843232701507,29.90153061477537,29.953242612182542,29.42195819115614,29.513522320172992,28.652154860577042,27.89197602131326,28.246672834321775,,28.22600552370114,28.870442424250196,,28.223383904510598,28.666379784215092,,29.29487108133085,29.49192051195366,,28.696539652839235,28.900926308433398,,29.19314639550135,29.34859826033309,,28.73715123749318,29.30439010856794,,28.587421246766922,29.159256705846552,,28.56278201032067,29.260265933414527,,28.303562962517827,28.531407043870836,,28.32932875615024,28.676839520913077,,27.389113614878553,27.874493539245865,
AHNAK_S(216),33.95367625763379,29.607913560988965,30.126571596435507,29.94558903963911,31.08708254760771,30.367134660793127,30.857345515694977,30.784722149265143,30.659659142989142,30.593791874642015,29.887552597131556,29.891628439788715,29.354053884994467,28.896573588243488,28.246672834321775,,29.344117246567745,28.870442424250196,,29.179329973447366,28.666379784215092,,30.507202354020595,29.49192051195366,,29.71885083235781,28.900926308433398,,30.23260741922732,29.34859826033309,,30.14442968591708,29.30439010856794,,30.030521787472306,29.159256705846552,,29.864521461518887,29.260265933414527,,29.172979769475493,28.531407043870836,,29.0785444768771,28.676839520913077,,28.7133544706999,27.874493539245865,
AHNAK_S(220),26.13165305386935,22.58465152257457,,,22.873012972302202,,22.257386691644907,23.051372924913984,22.923684377359844,23.212346761660974,23.35890655825162,23.32594551428123,22.71718189105572,,22.58465152257457,,,,,,,,,22.873012972302202,,,,,,22.257386691644907,,,23.051372924913984,,,22.923684377359844,,,23.212346761660974,,,23.35890655825162,,,23.32594551428123,,,22.71718189105572,
AHNAK_S(2397),31.40562936896687,23.773742886918562,24.935035884323934,24.540614299999717,28.34671877475056,27.61350970641587,28.467699198884244,27.636578822306,27.692454812109087,27.487461396192007,27.466843945944976,27.553254176050856,26.762559050573433,23.773742886918562,,,24.935035884323934,,,24.540614299999717,,,28.34671877475056,,,27.61350970641587,,,28.467699198884244,,,27.636578822306,,,27.692454812109087,,,27.487461396192007,,,27.466843945944976,,,27.553254176050856,,,26.762559050573433,,
AHNAK_S(332),24.982244389641295,,,,22.124236189200474,21.955462611979875,22.018386296814175,22.09947238254713,21.89445069696704,21.74984651856657,21.74525742510383,21.840496734380338,20.02634512621977,,,,,,,,,,22.124236189200474,,,21.955462611979875,,,22.018386296814175,,,22.09947238254713,,,21.89445069696704,,,21.74984651856657,,,21.74525742510383,,,21.840496734380338,,,20.02634512621977,,
AHNAK_S(3426),29.89567835634232,22.052617135307575,22.847127711982562,22.28506124722083,26.170584652496906,25.39024585474492,26.049637534021336,25.821820684481242,25.880146056928915,25.716936026318482,25.699832306321383,25.63901053319216,24.74010807584904,22.052617135307575,,,22.847127711982562,,,22.28506124722083,,,26.170584652496906,,,25.39024585474492,,,26.049637534021336,,,25.821820684481242,,,25.880146056928915,,,25.716936026318482,,,25.699832306321383,,,25.63901053319216,,,24.74010807584904,,
AHNAK_S(4425),21.946316621840115,,,,,,,,,,,21.946316621840115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.946316621840115,,,,,
AHNAK_S(4850),26.02734533753797,21.60381285585153,,21.267851957188608,22.176668668946924,22.288670101266685,22.415423032864126,21.99755439882276,21.301342125188008,21.574916841045685,,20.994864411353753,20.27207386999816,21.60381285585153,,,,,,21.267851957188608,,,22.176668668946924,,,22.288670101266685,,,22.415423032864126,,,21.99755439882276,,,21.301342125188008,,,21.574916841045685,,,,,,20.994864411353753,,,20.27207386999816,,
AHNAK_S(4903),23.820652667922324,20.442834181906726,20.260405033553713,,19.984401769087118,19.940915741583428,20.75099151469087,20.84176395751108,20.662491059314338,20.532884753623165,21.240861192381693,,19.594211597330478,20.442834181906726,,,20.260405033553713,,,,,,19.984401769087118,,,19.940915741583428,,,20.75099151469087,,,20.84176395751108,,,20.662491059314338,,,20.532884753623165,,,21.240861192381693,,,,,,19.594211597330478,,
AHNAK_S(4908),25.094423097514685,,,,22.7223197588413,,22.35963054027735,21.996934077509522,21.78676097728333,22.474445668678317,21.580126047376933,22.133265155001602,21.03972498738353,,,,,,,,,,22.7223197588413,,,,,,22.35963054027735,,,21.996934077509522,,,21.78676097728333,,,22.474445668678317,,,21.580126047376933,,,22.133265155001602,,,21.03972498738353,,
AHNAK_S(4986),25.356658559198234,20.674350909524193,21.411419956061522,20.693789801283675,22.822209813287618,22.671891732884532,22.603699684659283,,22.073851292778972,21.81323318864452,21.601547743534045,21.759672040976827,20.518741508204855,20.674350909524193,,,21.411419956061522,,,20.693789801283675,,,22.822209813287618,,,22.671891732884532,,,22.603699684659283,,,,,,22.073851292778972,,,21.81323318864452,,,21.601547743534045,,,21.759672040976827,,,20.518741508204855,,
AHNAK_S(5031),24.810441017006426,,,20.122120221356443,,,22.54297705034913,22.4187976391284,22.098508915808445,,22.382951145577394,22.65488684363404,,,,,,,,20.122120221356443,,,,,,,,,22.54297705034913,,,22.4187976391284,,,22.098508915808445,,,,,,22.382951145577394,,,22.65488684363404,,,,,
AHNAK_S(5077),24.428414359451125,,,,,,,23.804298848020707,,,21.832367768254414,,22.000239379989274,,,,,,,,,,,,,,,,,,,23.804298848020707,,,,,,,,,21.832367768254414,,,,,,22.000239379989274,,
AHNAK_S(5099),27.207413716274303,,,21.51648297940912,23.496068684978688,23.085454953409798,23.730448576735434,,23.72379924315736,22.954823921624477,23.331423242896605,23.304102837902324,22.903599453465507,,,,,,,21.51648297940912,,,23.496068684978688,,,23.085454953409798,,,23.730448576735434,,,,,,23.72379924315736,,,22.954823921624477,,,23.331423242896605,,,23.304102837902324,,,22.903599453465507,,
AHNAK_S(511),30.520751536363527,24.21207953817843,24.83624533483284,24.245539940383193,24.335926764157485,23.75093019864427,24.112114294592814,23.79540793014744,23.56232348855942,23.3745120651729,23.121788332984334,23.622991066218944,20.640770964120204,24.21207953817843,,,24.83624533483284,,,24.245539940383193,,,24.335926764157485,,,23.75093019864427,,,24.112114294592814,,,23.79540793014744,,,23.56232348855942,,,23.3745120651729,,,23.121788332984334,,,23.622991066218944,,,20.640770964120204,,
AHNAK_S(5110),33.10454292326042,24.073818612323638,24.384691015919987,24.621482701307627,25.445248798314385,25.842612950133862,25.175428027172178,25.385645734562523,24.205308230974243,24.951226010361122,26.115432183721424,25.773114047895398,26.01128800534911,24.073818612323638,,,24.384691015919987,,,24.621482701307627,,,25.445248798314385,,,25.842612950133862,,,25.175428027172178,,,25.385645734562523,,,24.205308230974243,,,24.951226010361122,,,26.115432183721424,,,25.773114047895398,,,26.01128800534911,,
AHNAK_S(5386),23.896244438508813,,,19.797582373015274,,21.04952952205659,,22.172310300539515,22.003090998230572,21.7802465877319,,,,,,,,,,19.797582373015274,,,,,,21.04952952205659,,,,,,22.172310300539515,,,22.003090998230572,,,21.7802465877319,,,,,,,,,,,
AHNAK_S(5400),28.48027490345752,24.941139689526455,24.215786552502536,24.09458417550747,24.1857090535249,23.550159631803492,24.496495418635693,24.632008287465265,24.725828460211574,24.546455059160177,24.375307815353523,,23.63333939170322,24.941139689526455,,,24.215786552502536,,,24.09458417550747,,,24.1857090535249,,,23.550159631803492,,,24.496495418635693,,,24.632008287465265,,,24.725828460211574,,,24.546455059160177,,,24.375307815353523,,,,,,23.63333939170322,,
AHNAK_S(5448),32.643386084605865,29.47684198001059,29.47996665998421,29.32440114834511,29.437657919475697,29.080197675073954,29.531927536868942,28.884047749210833,28.84646191901536,28.71043420045006,28.453914699451392,28.554937985438983,28.11237284743829,29.47684198001059,,,29.47996665998421,,,29.32440114834511,,,29.437657919475697,,,29.080197675073954,,,29.531927536868942,,,28.884047749210833,,,28.84646191901536,,,28.71043420045006,,,28.453914699451392,,,28.554937985438983,,,28.11237284743829,,
AHNAK_S(5552),27.12089896993908,,,,24.565057904819955,23.999809430636994,24.465816972717636,23.782467981709903,23.945030829130737,23.918252544044762,23.936878722698236,,24.155531642469665,,,,,,,,,,24.565057904819955,,,23.999809430636994,,,24.465816972717636,,,23.782467981709903,,,23.945030829130737,,,23.918252544044762,,,23.936878722698236,,,,,,24.155531642469665,,
AHNAK_S(5620),23.339193244890783,21.252342046270044,21.943135768641216,,,,21.960880094109548,,,,,,,21.252342046270044,,,21.943135768641216,,,,,,,,,,,,21.960880094109548,,,,,,,,,,,,,,,,,,,,
AHNAK_S(570),30.101117820004916,25.6248046015179,25.75003571005606,25.58276380510706,26.823352272542483,26.17094751537256,26.955378356526534,26.225031021670585,26.132006222791773,26.0667955940903,25.995740070009713,26.18118456613336,25.24919824939783,25.6248046015179,,,25.75003571005606,,,25.58276380510706,,,26.823352272542483,,,26.17094751537256,,,26.955378356526534,,,26.225031021670585,,,26.132006222791773,,,26.0667955940903,,,25.995740070009713,,,26.18118456613336,,,25.24919824939783,,
AHNAK_S(572),22.969618388503694,,21.326960463252384,,,,,,,,21.241559608584243,21.565604166699636,,,,,21.326960463252384,,,,,,,,,,,,,,,,,,,,,,,,21.241559608584243,,,21.565604166699636,,,,,
AHNAK_S(5731),32.48219512511104,28.046143820449718,28.3023431454037,28.56761309535221,29.023189074206627,29.13733738676101,28.24599320471847,28.064351026623033,26.62072792705547,27.92428036051392,27.930553817583068,27.850551032667255,27.191970662349966,28.02300395564778,22.071921878158612,,28.278569766838405,22.367650434413104,,28.56761309535221,,,29.023189074206627,,,29.12836738564003,21.803963962877297,,28.23123451345435,21.62978704754859,,28.054085995450773,20.92556892701805,,26.62072792705547,,,27.9140488410395,20.782287996051572,,27.930553817583068,,,27.850551032667255,,,27.191970662349966,,
AHNAK_S(5739),29.355839853960585,24.320033666607326,,24.552154979776052,23.823473757536107,23.21437900889673,,21.641741317603834,20.52516137518877,20.684145910800442,20.588019175629512,20.415551979624748,19.470027270797843,21.24301355731038,24.13805551371679,,,,,21.647066626801518,24.345365719513385,,22.0523517937815,23.32333628928017,,,23.21437900889673,,,,,21.641741317603834,,,20.52516137518877,,,20.684145910800442,,,20.588019175629512,,,20.415551979624748,,,19.470027270797843,,
AHNAK_S(5746),28.741658154150198,26.22967697253559,24.27148981464929,24.246844956339107,25.41399740332997,24.775150492478165,,22.747697198447796,21.13552142295668,23.157799631098364,24.84608525730887,25.836799110921557,26.84852284827739,,25.537833114711436,24.837304546991202,,24.27148981464929,,,,24.246844956339107,,24.546219526725732,24.26842320844964,,,24.775150492478165,,,,,22.747697198447796,,,21.13552142295668,,,21.767250153445886,22.46485780435872,,23.935530535476595,23.75082799944181,,25.074022853025156,24.55274132200761,,26.30192468485448,25.183666272361616
AHNAK_S(5749),30.49857393957121,28.58193822852322,26.21252488315523,26.422202875168658,26.371341287322164,26.545601071072298,22.27883735904821,24.271561053571897,,24.1926480016445,25.43914123936459,26.300162331975027,27.473594406996128,25.45729294653181,28.279234225625146,24.837304546991202,23.65534553894761,25.943869058972773,,24.991788927641032,25.12738858866493,24.246844956339107,25.346854010506274,24.51219647978144,24.26842320844964,24.5731145984117,25.400217047237085,24.775150492478165,22.27883735904821,,,23.495092819521076,23.00693005213842,,,,,23.674113803190227,,22.46485780435872,24.125970861262747,23.639645418945893,23.75082799944181,24.24176324963771,25.186389338313028,24.55274132200761,24.26262881373533,26.93303306291275,25.183666272361616
AHNAK_S(5752),32.61399263158964,30.386176317859025,29.428402378476576,29.202938215886668,29.25338394925848,29.200718630699683,26.865141207585197,27.71659593155964,24.49533684777621,27.189050702728984,28.0497309993873,28.387922984432464,28.471464052689896,29.96430309791089,28.279234225625146,24.837304546991202,29.250834240052708,26.318138126929977,,28.996553783455873,25.89659090983371,24.246844956339107,29.049471358418206,25.934721017991095,24.26842320844964,28.777528987617462,26.93325823772839,24.775150492478165,26.684450935597265,23.77866350958473,,27.615826274383107,23.82677423208754,,24.32601411441157,21.320309174111436,,27.05092474636385,22.9637928652199,22.46485780435872,27.82468804516009,24.632618529363572,23.75082799944181,28.103796037059617,25.186389338313028,24.55274132200761,27.513898757237328,27.08567781195369,25.183666272361616
AHNAK_S(5763),31.029271532848828,28.61115422801952,27.325001931558898,27.10299559593172,25.934721017991095,28.146179114232766,26.270296039468764,26.623381866495553,21.320309174111436,22.9637928652199,27.06208765235151,27.04197357606345,28.430098692602073,27.307389972768174,27.861951102186115,,26.331918635760182,26.318138126929977,,26.283585503154125,25.89659090983371,,,25.934721017991095,,27.331679501822805,26.93325823772839,,25.987848614291643,23.77866350958473,,26.39915781767619,23.82677423208754,,,21.320309174111436,,,22.9637928652199,,26.76584998646817,24.632618529363572,,26.59633582468059,25.129984142661982,,27.707935798898095,27.08567781195369,
AHNAK_S(5780),30.62209042686239,,23.7850652730265,23.675944976445003,24.598097947248213,25.212302227851,25.56412762144213,25.818923241038824,24.777760979032376,25.622237080891278,24.502638567491886,24.391917974631784,24.022675973024935,,,,,23.7850652730265,,19.632931316953496,23.585660352166066,,,24.598097947248213,,22.187552637638817,25.023183785434572,,21.535355122447474,25.47292852510183,,,25.181203526634363,24.33401789604303,20.788753375115373,24.683942525101944,,,24.793573543862298,24.42777523524766,,24.502638567491886,,,24.391917974631784,,,24.022675973024935,
AHNAK_S(5782),32.640889364283154,20.778282509995652,24.010093014713252,23.971584248172054,21.48458494762469,25.206202971841762,25.687817973784693,26.05341286720055,24.92111634293947,25.622237080891278,24.780416815463163,24.81523825656532,24.291722115525587,20.778282509995652,,,21.218686205112355,23.7850652730265,,21.88058048895899,23.585660352166066,,21.48458494762469,,,22.13689851829291,25.023183785434572,,22.834741844688093,25.47292852510183,,23.316585376230822,25.181203526634363,24.33401789604303,22.199613640230513,24.683942525101944,,,24.793573543862298,24.42777523524766,22.26688031062948,24.502638567491886,,22.83978583419598,24.391917974631784,,21.73653075649996,24.022675973024935,
AHNAK_S(5790),29.34271936824036,25.58992288609825,24.747143998186747,24.12974837607436,24.701181645702604,26.164325246798033,26.644714471814435,26.60865391988401,24.659597902423396,24.803658558658967,24.726867978245444,25.61048555600401,25.523128315151975,25.411704411837274,22.48473243983367,,22.861643534180956,24.291862605840322,,,24.12974837607436,,,24.701181645702604,,25.558912757022377,24.6194131180696,,26.2268140444809,24.65305060259589,,25.831517555513845,24.356154795575275,24.33401789604303,23.60399391129567,23.71303320230933,,23.572536479774072,24.002816388785618,,24.726867978245444,,,25.14907073487934,23.741291688462127,,25.177178316760237,23.293336928743326,
AHNAK_S(5830),27.54377360601907,22.585270660717637,23.384032220967725,23.565813318613532,24.55905867983202,23.018284410371905,24.596790772073973,24.480806468709456,24.38079976999367,24.018946543664235,23.92804770736613,24.239579883876353,23.163093140184415,22.585270660717637,,,23.384032220967725,,,23.565813318613532,,,24.55905867983202,,,23.018284410371905,,,24.596790772073973,,,24.480806468709456,,,24.38079976999367,,,24.018946543664235,,,23.92804770736613,,,24.239579883876353,,,23.163093140184415,,
AHNAK_S(5841),34.05883749262792,24.1208396595713,24.647297239256165,25.28503301747959,24.156997756883374,25.263166310496842,25.18415831742644,25.284962440709727,23.617732895385533,22.619569839056215,23.278950760639287,23.610767139891095,23.73107038338577,24.1208396595713,,,24.647297239256165,,,25.28503301747959,,,24.156997756883374,,,25.263166310496842,,,25.18415831742644,,,25.284962440709727,,,23.617732895385533,,,22.619569839056215,,,23.278950760639287,,,23.610767139891095,,,23.73107038338577,,
AHNAK_S(5851),25.644604464186116,22.057087428899266,22.306274230199953,23.537655410080937,,22.802189745230518,22.47711691469539,,22.257156463635262,22.25542858147065,22.472017472556594,,20.730407113428274,,22.057087428899266,,22.306274230199953,,,22.357591736258026,22.697676036788337,,,,,22.802189745230518,,,22.47711691469539,,,,,,22.257156463635262,,,22.25542858147065,,,,22.472017472556594,,,,,20.730407113428274,,
AHNAK_S(5857),27.123861383794942,23.71983665219101,24.100611654295122,23.33087640500855,24.089016565598474,23.198969529779756,23.887718175896648,23.958014549627975,23.036441946050193,22.634890795998388,22.704172148226014,23.564650979652104,20.247482534760916,23.347597580650405,21.583068072441122,,23.783667312606177,21.75837125361,,23.33087640500855,,,23.62209741072563,22.23435552453297,,23.198969529779756,,,23.887718175896648,,,23.958014549627975,,,23.036441946050193,,,22.634890795998388,,,22.704172148226014,,,23.08220947644156,21.74972378649536,,,20.247482534760916,
AHNAK_S(819),23.024215786434237,21.270762976636245,21.235553836984515,,,,,,21.751808813059025,,,,,21.270762976636245,,,21.235553836984515,,,,,,,,,,,,,,,,,,21.751808813059025,,,,,,,,,,,,,,
AHNAK_T(3716),25.420918824493455,22.67945003159111,23.368796308237084,23.36038095290308,,22.19129300489809,22.426137785922823,,,,,22.559105372014074,,22.67945003159111,,,23.368796308237084,,,23.36038095290308,,,,,,22.19129300489809,,,22.426137785922823,,,,,,,,,,,,,,,22.559105372014074,,,,,
